,id,name,role,battingStyle,bowlingStyle,country,playerImg
0,3df5944d-dcc5-41fd-aec1-060b4c513536,Kulwant Khejroliya,Bowler,Left Handed Bat,Left-arm fast-medium,India,https://h.cricapi.com/img/icon512.png
1,e94fee21-b257-43b8-b9e0-1073dde8f154,Mahipal Lomror,Batting Allrounder,Left Handed Bat,Left-arm orthodox,India,https://h.cricapi.com/img/players/e94fee21-b257-43b8-b9e0-1073dde8f154.jpg
2,a81da20a-e420-476a-baf6-204fc219dbdd,Kagiso Rabada,Bowler,Left Handed Bat,Right-arm fast,South Africa,https://h.cricapi.com/img/players/a81da20a-e420-476a-baf6-204fc219dbdd.jpg
3,2a8d8640-2213-4cf6-ac7e-309d8b733e96,Mohammed Siraj,Bowler,Right Handed Bat,Right-arm fast,India,https://h.cricapi.com/img/players/2a8d8640-2213-4cf6-ac7e-309d8b733e96.jpg
4,085d49b0-d5e5-4fc5-955b-39758a134545,Rahul Tewatia,Batting Allrounder,Left Handed Bat,Right-arm legbreak,India,https://h.cricapi.com/img/players/085d49b0-d5e5-4fc5-955b-39758a134545.jpg
5,0fcca9ea-bd04-40ec-92d0-3b91e249fad6,Karim Janat,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,Afghanistan,https://h.cricapi.com/img/players/0fcca9ea-bd04-40ec-92d0-3b91e249fad6.jpg
6,48da9a39-30d0-4b7d-9f61-44d221b653fa,Gurnoor Brar,Bowler,Left Handed Bat,Right-arm fast,India,https://h.cricapi.com/img/icon512.png
7,9fc99793-a5b5-4eb2-9f7b-48cc3dc3cf8d,Jayant Yadav,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,India,https://h.cricapi.com/img/players/9fc99793-a5b5-4eb2-9f7b-48cc3dc3cf8d.jpg
8,09ca2fcc-1a5a-4f35-80f4-4ef9bc2b2f64,Arshad Khan,Bowling Allrounder,Left Handed Bat,Left-arm medium,India,https://h.cricapi.com/img/icon512.png
9,f0687183-ad9a-44f7-9cbf-4f7eb0cbfb5a,Rashid Khan,Bowling Allrounder,Right Handed Bat,Right-arm legbreak,Afghanistan,https://h.cricapi.com/img/players/f0687183-ad9a-44f7-9cbf-4f7eb0cbfb5a.jpg
10,9e6fa482-3ad3-4831-b05d-4fed2510cdf5,Glenn Phillips,Batting Allrounder,Right Handed Bat,Right-arm offbreak,New Zealand,https://h.cricapi.com/img/players/9e6fa482-3ad3-4831-b05d-4fed2510cdf5.jpg
11,0c3d24bb-a517-435f-8cc3-60e945327bb3,Ishant Sharma,Bowler,Right Handed Bat,Right-arm fast-medium,India,https://h.cricapi.com/img/players/0c3d24bb-a517-435f-8cc3-60e945327bb3.jpg
12,7263e990-a9e9-4829-8adf-760d18d1315c,Shubman Gill,Batsman,Right Handed Bat,Right-arm offbreak,India,https://h.cricapi.com/img/players/7263e990-a9e9-4829-8adf-760d18d1315c.jpg
13,863fd5b5-b77f-4168-b514-79a88641c553,Anuj Rawat,WK-Batsman,Left Handed Bat,,India,https://h.cricapi.com/img/players/863fd5b5-b77f-4168-b514-79a88641c553.jpg
14,c978ce48-495b-4773-89c9-8a64d0257896,Sherfane Rutherford,Batting Allrounder,Left Handed Bat,Right-arm fast-medium,West Indies,https://h.cricapi.com/img/players/c978ce48-495b-4773-89c9-8a64d0257896.jpg
15,7d6bbd6c-c5bb-4e1c-9374-aaa829e77611,Ravisrinivasan Sai Kishore,Bowling Allrounder,Left Handed Bat,Left-arm orthodox,India,https://h.cricapi.com/img/players/7d6bbd6c-c5bb-4e1c-9374-aaa829e77611.jpg
16,79f582a1-f5ab-4d30-8f5f-b05d4143608c,Sai Sudharsan,Batsman,Left Handed Bat,Right-arm legbreak,India,https://h.cricapi.com/img/icon512.png
17,309d3ffd-3d06-460d-9427-c559a604d471,Washington Sundar,Bowling Allrounder,Left Handed Bat,Right-arm offbreak,India,https://h.cricapi.com/img/players/309d3ffd-3d06-460d-9427-c559a604d471.jpg
18,8b30fc91-1c7d-4fc9-899c-c795614a42a9,Kumar Kushagra,WK-Batsman,Right Handed Bat,,India,https://h.cricapi.com/img/icon512.png
19,dd632169-52e3-4327-830e-dc5a9d18faa5,Gerald Coetzee,Bowler,Right Handed Bat,Right-arm fast,South Africa,https://h.cricapi.com/img/players/dd632169-52e3-4327-830e-dc5a9d18faa5.jpg
20,99eb6b5c-379f-46da-bab7-dc8fd31ba435,Prasidh Krishna,Bowler,Right Handed Bat,Right-arm fast,India,https://h.cricapi.com/img/players/99eb6b5c-379f-46da-bab7-dc8fd31ba435.jpg
21,7567e305-1b40-4eee-9290-e2fcb8804496,Jos Buttler,WK-Batsman,Right Handed Bat,,England,https://h.cricapi.com/img/players/7567e305-1b40-4eee-9290-e2fcb8804496.jpg
22,3a51a030-8cac-42c7-8a47-e32fd1bcedd4,Nishant Sindhu,Batting Allrounder,Left Handed Bat,Left-arm orthodox,India,https://h.cricapi.com/img/icon512.png
23,c57237c9-a432-4ece-a56b-eac190b45919,Manav Suthar,Bowler,Left Handed Bat,Left-arm orthodox,India,https://h.cricapi.com/img/icon512.png
24,d0f69230-16e0-4a79-92aa-f9f7c588d5d3,Shahrukh Khan,Batting Allrounder,Right Handed Bat,Right-arm offbreak,India,https://h.cricapi.com/img/players/d0f69230-16e0-4a79-92aa-f9f7c588d5d3.jpg
